CASE_ID,STATE,AGE_BINNED,INCOME_BINNED,STANCE,PEOPLE_TOT_3PLUS,DV7,E2,BB1,BB2,BB3,BTE8,BE10,Co3,BE13,PBC3,PBC5,PBC9,SN4,SN5,attitude,subnorms,pbc,intention
1234,3,4.0,2,4,1.0,-0.5,0.0,0.5,0.0,0.0,0.5,-0.5,0.0,-0.5,-1.0,-1.0,0.0,0.0,0.5,0.0,0.25,-0.6666666666666666,-0.5
1235,4,1.0,2,0,1.0,-1.0,1.0,1.0,0.5,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.375,0.5,0.16666666666666666,-1.0
1236,3,3.0,4,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.6666666666666666,-1.0
1237,2,3.0,3,2,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5625,0.5,0.0,0.0
1238,1,3.0,1,3,0.0,-0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.5
1239,1,1.0,2,4,1.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,0.0,0.5,1.0,0.4375,0.75,-0.3333333333333333,-0.5
1240,4,2.0,3,2,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,-0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.16666666666666666,0.0
1241,4,1.0,2,2,1.0,-0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1875,0.25,0.0,-0.5
1242,4,2.0,1,6,1.0,-0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,0.4375,0.0,-0.16666666666666666,-0.5
1243,4,4.0,2,0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.125,1.0,-0.3333333333333333,-1.0
1244,2,4.0,2,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.5,-0.375,0.25,-0.16666666666666666,-1.0
1245,2,4.0,1,4,0.0,-0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.1875,0.0,-0.16666666666666666,-0.5
1246,3,1.0,4,0,1.0,-1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.3125,0.0,-0.5,-1.0
1247,1,3.0,5,2,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,-0.5,0.0,0.5,0.5,0.0,0.375,0.25,0.0,0.0
1248,2,4.0,3,3,0.0,-0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.3125,0.0,-1.0,-0.5
1249,3,2.0,1,5,0.0,0.0,-1.0,0.0,-1.0,-0.5,0.0,0.0,1.0,0.0,-1.0,-0.5,-1.0,1.0,0.0,-0.1875,0.5,-0.8333333333333334,0.0
1250,3,4.0,3,2,0.0,-0.5,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0625,0.75,0.0,-0.5
1251,1,1.0,5,2,1.0,-0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.5,0.0,0.25,0.25,-0.16666666666666666,-0.5
1252,2,4.0,3,4,0.0,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.5,0.5625,0.5,-0.16666666666666666,-0.5
1253,3,1.0,2,4,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,-0.5,-0.5,0.0,1.0,0.0,0.3125,0.5,-0.3333333333333333,0.0
1254,2,2.0,5,4,0.0,-0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,-0.5,0.0,0.0,0.0,1.0,0.5625,0.5,-0.16666666666666666,-0.5
1255,4,1.0,4,2,0.0,0.0,1.0,1.0,1.0,0.5,0.0,-0.5,0.0,0.0,-0.5,-0.5,-1.0,1.0,0.5,0.375,0.75,-0.6666666666666666,0.0
1256,1,2.0,3,4,0.0,-0.5,0.5,-0.5,-0.5,0.0,1.0,0.0,0.0,0.0,-1.0,-0.5,0.0,-1.0,0.5,0.0625,-0.25,-0.5,-0.5
1257,4,1.0,1,4,1.0,-1.0,0.0,0.5,0.5,1.0,1.0,-0.5,-1.0,0.5,-0.5,-0.5,0.5,1.0,1.0,0.25,1.0,-0.16666666666666666,-1.0
1258,3,3.0,2,2,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3125,0.25,0.0,0.0
1259,1,1.0,3,3,1.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,0.0,0.5,0.5,0.5,0.5,-0.3333333333333333,-0.5
1260,2,1.0,1,5,1.0,-1.0,-1.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.5,-0.3125,-0.75,-0.3333333333333333,-1.0
1261,2,1.0,2,3,0.0,-0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.3125,0.0,-0.16666666666666666,-0.5
1262,2,2.0,2,6,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,0.5,0.4375,0.5,-0.16666666666666666,0.0
1263,2,4.0,3,4,0.0,-0.5,1.0,1.0,0.0,0.5,0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.25,0.0,-0.3333333333333333,-0.5
1264,3,1.0,2,0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,-0.5,-0.5,-0.5,0.5,0.5,0.0,-0.6666666666666666,0.0
1265,3,4.0,2,4,0.0,-0.5,-0.5,0.0,-0.5,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,0.0,0.5,0.0,-0.25,0.25,-0.3333333333333333,-0.5
1266,4,4.0,3,0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.5,0.5,0.5,0.5,-0.5,0.0,-0.5,-0.5,0.0,0.0625,-0.25,-0.3333333333333333,0.0
1267,3,1.0,4,3,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,-0.5,0.0,0.0,0.5,0.0,0.25,-0.3333333333333333,-0.5
1268,2,3.0,4,3,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,-1.0
1269,2,1.0,3,0,1.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.5,0.0,0.0625,0.25,-0.3333333333333333,-1.0
1270,4,2.0,5,3,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.75,0.0,0.0
1271,3,2.0,4,4,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,-1.0,-0.5,0.0,0.5,0.0,0.875,0.25,-0.5,0.5
1272,2,1.0,3,3,0.0,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,1.0,-0.5,0.0,0.0,1.0,0.0,0.375,0.5,-0.16666666666666666,-1.0
1273,3,4.0,5,2,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.5,0.0,-0.5,-0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.16666666666666666,0.0
1274,3,4.0,1,0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,-0.5,0.0,0.0,0.5,1.0,0.375,0.75,-0.16666666666666666,0.0
1275,1,1.0,3,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,-0.0625,-0.25,-0.3333333333333333,-1.0
1276,2,4.0,1,3,0.0,-1.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.5,-0.3125,0.25,-1.0,-1.0
1277,1,1.0,3,2,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,-1.0,-1.0,1.0,1.0,0.5,1.0,-1.0,-1.0
1278,3,3.0,3,4,0.0,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,0.0,0.0,0.25,-0.3333333333333333,-0.5
1279,4,1.0,3,2,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,-0.5,0.5,0.5,1.0,0.5,0.6875,0.75,0.16666666666666666,0.5
1280,4,1.0,3,2,0.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.5,0.0,0.0,0.5,0.5,0.9375,0.5,-0.16666666666666666,-0.5
1281,2,4.0,4,5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-0.3333333333333333,-1.0
1282,1,4.0,4,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,0.25,0.5,-0.16666666666666666,0.0
1283,3,4.0,3,5,,0.0,-0.5,-0.5,-0.5,0.0,0.5,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,-0.0625,0.25,-0.16666666666666666,0.0
1284,2,4.0,3,4,0.0,-0.5,-0.5,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,-0.5,0.5,0.0,0.5,0.0,0.0625,0.25,0.0,-0.5
1285,1,3.0,3,2,0.0,-0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.1875,0.5,0.0,-0.5
1286,2,2.0,4,4,1.0,-0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.375,0.5,0.0,-0.5
1287,3,1.0,5,3,0.0,-0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,-0.5
1288,4,2.0,5,2,0.0,-0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,-0.5,0.5,0.5,1.0,0.5,0.75,0.75,0.16666666666666666,-0.5
1289,2,4.0,3,3,0.0,-0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5625,0.25,0.16666666666666666,-0.5
1290,4,1.0,3,4,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.5,0.0,0.5,0.25,-0.16666666666666666,0.0
1291,4,3.0,5,3,1.0,-0.5,0.5,0.5,1.0,0.5,0.5,-1.0,-0.5,-0.5,-1.0,0.5,0.0,1.0,0.5,0.125,0.75,-0.16666666666666666,-0.5
1292,1,3.0,3,0,1.0,-1.0,1.0,-0.5,-1.0,-0.5,-0.5,-0.5,-1.0,-0.5,0.0,-1.0,-1.0,0.0,0.0,-0.4375,0.0,-0.6666666666666666,-1.0
1293,1,4.0,2,5,0.0,-1.0,0.5,-1.0,-0.5,-0.5,0.5,0.0,0.5,0.0,-1.0,1.0,-1.0,0.0,0.0,-0.0625,0.0,-0.3333333333333333,-1.0
1294,4,1.0,3,5,1.0,0.0,-1.0,0.0,-1.0,0.5,1.0,0.5,0.5,0.0,-1.0,-0.5,-0.5,0.5,0.5,0.0625,0.5,-0.6666666666666666,0.0
1295,2,3.0,3,3,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.4375,0.5,0.0,-0.5
1296,3,4.0,2,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0625,0.0,-0.5,0.0
1297,4,4.0,5,4,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-0.3333333333333333,0.0
1298,3,2.0,3,0,1.0,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.5,0.25,0.25,-0.3333333333333333,-0.5
1299,3,1.0,1,4,0.0,-0.5,-0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.5,0.625,0.75,-0.6666666666666666,-0.5
1300,1,4.0,2,2,0.0,-0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.3125,0.0,-0.16666666666666666,-0.5
1301,4,1.0,2,4,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,1.0,0.5,0.125,0.75,-0.3333333333333333,0.0
1302,3,4.0,2,3,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.5,0.5,0.5,0.0625,0.5,-0.5,-0.5
1303,4,3.0,3,3,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.5,0.0625,0.25,-0.3333333333333333,-0.5
1304,4,4.0,4,3,0.0,-1.0,0.5,1.0,1.0,0.5,-1.0,-1.0,-0.5,-1.0,0.5,0.0,1.0,0.0,0.0,-0.0625,0.0,0.5,-1.0
1305,3,3.0,3,3,0.0,-0.5,1.0,0.5,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-0.5
1306,4,2.0,4,3,0.0,-0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.1875,0.0,0.0,-0.5
1307,4,4.0,3,3,0.0,-0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.1875,0.0,-0.3333333333333333,-0.5
1308,3,4.0,4,1,0.0,-0.5,1.0,1.0,1.0,0.5,-1.0,0.0,0.5,0.0,-0.5,-0.5,-0.5,1.0,1.0,0.375,1.0,-0.5,-0.5
1309,1,4.0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.3125,0.0,0.3333333333333333,0.0
1310,2,4.0,2,1,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,-0.5,0.0,0.0,0.0,0.5,0.4375,0.25,-0.16666666666666666,0.0
1311,2,1.0,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.5,1.0,1.0,1.0,1.0,-0.5,0.0
1312,3,4.0,1,4,0.0,-1.0,0.5,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-1.0,-0.3125,0.0,-0.5,-1.0
1313,3,4.0,5,3,0.0,-1.0,1.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.0,0.5,0.5,-0.25,0.5,0.0,-1.0
1314,3,4.0,3,5,0.0,-0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.5,0.0,0.125,0.25,-0.16666666666666666,-0.5
1315,2,4.0,1,4,0.0,-0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,0.5625,0.0,-0.3333333333333333,-0.5
1316,2,4.0,4,4,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.25,0.5,0.16666666666666666,0.0
1317,4,3.0,3,1,1.0,-0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,1.0,0.5,0.3125,0.75,-0.3333333333333333,-0.5
1318,1,3.0,1,0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,-0.5,0.0,-0.5,0.0,0.125,-0.25,-0.3333333333333333,-0.5
1319,3,1.0,1,5,0.0,-1.0,-1.0,0.5,-1.0,0.0,0.5,0.0,1.0,0.5,-1.0,-1.0,-0.5,0.5,1.0,0.0625,0.75,-0.8333333333333334,-1.0
1320,4,2.0,4,3,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.5
1321,1,4.0,1,3,0.0,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-1.0,-0.5,1.0,0.5,0.5625,0.75,-0.6666666666666666,-0.5
1322,2,1.0,3,0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,-0.5,-0.5,0.5,0.5,0.5,0.625,0.5,-0.16666666666666666,0.0
1323,3,3.0,2,3,0.0,0.0,-1.0,0.0,-0.5,0.5,-0.5,0.5,0.0,0.0,-1.0,0.5,-0.5,1.0,1.0,-0.125,1.0,-0.3333333333333333,0.0
1324,4,1.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1325,1,3.0,3,4,1.0,-0.5,-0.5,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,0.0,0.0,0.0,0.1875,0.0,-0.3333333333333333,-0.5
1326,1,2.0,1,2,0.0,-0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,1.0,0.5,0.625,0.75,-0.5,-0.5
1327,1,1.0,1,3,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,1.0,0.0,0.0625,0.5,-0.3333333333333333,0.0
1328,2,3.0,1,0,0.0,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-0.5,-0.5,0.0,0.5,0.0,0.4375,0.25,-0.3333333333333333,-1.0
1329,3,4.0,1,5,0.0,-1.0,0.0,0.0,-1.0,-1.0,-0.5,0.0,-1.0,-0.5,-1.0,-1.0,0.0,0.0,0.0,-0.5,0.0,-0.6666666666666666,-1.0
1330,4,4.0,3,3,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,0.0,0.5,0.5,0.0,0.4375,0.25,0.0,-0.5
1331,4,4.0,1,5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.3333333333333333,-1.0
1332,3,4.0,1,3,,-0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,-0.5,-1.0,0.0,0.5,0.5,0.5625,0.5,-0.5,-0.5
1333,2,3.0,5,4,1.0,-1.0,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.0625,0.5,-0.5,-1.0
1334,2,3.0,3,3,1.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3125,0.5,0.0,-1.0
1335,2,3.0,2,2,0.0,-0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,1.0,1.0,0.5,0.4375,0.75,0.16666666666666666,-0.5
1336,1,4.0,2,3,0.0,-1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1875,0.5,0.0,-1.0
1337,2,3.0,4,4,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5,0.0,0.0,-1.0,0.0,0.5,-1.0
1338,4,4.0,1,5,0.0,-0.5,-1.0,0.0,-0.5,0.5,0.5,0.0,0.5,-0.5,-0.5,0.5,-0.5,0.5,0.5,-0.0625,0.5,-0.16666666666666666,-0.5
1339,3,4.0,1,4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0625,0.0,-0.5,0.0
1340,1,1.0,5,0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,-0.5,-0.5,0.0,1.0,0.5,0.3125,0.75,-0.3333333333333333,-1.0
1341,1,4.0,1,3,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.5,0.5,0.75,0.5,-0.16666666666666666,-1.0
