,timestep,first_agent,agent1_initial_attitude,agent1_final_attitude,second_agent,agent2_initial_attitude,agent2_final_attitude
0,0,49579,0.25,0.25,49588,0.3125,0.3020833333333333
1,0,49601,0.25,0.25,49563,0.3125,0.3020833333333333
2,0,43010,-0.4375,-0.4375,43073,0.0625,-0.015277777777777779
3,0,43010,-0.4375,-0.4375,42714,0.4375,0.4375
4,0,42770,0.75,0.75,42706,0.5,0.55
5,0,43073,-0.015277777777777779,-0.015277777777777779,43172,0.3125,0.28567711076004915
6,0,42706,0.55,0.55,43010,-0.4375,-0.4375
7,0,63832,0.8125,0.8125,64155,0.3125,0.4125
8,0,79017,1.0,1.0,78854,0.0625,0.0625
9,0,79048,0.0625,0.0625,79017,1.0,1.0
10,0,59795,0.125,0.125,59458,0.5,0.48928571428571427
11,0,59751,0.5,0.5,59662,0.875,0.875
12,0,59795,0.125,0.125,59751,0.5,0.48928571428571427
13,0,59971,0.375,0.375,59694,-0.375,-0.375
14,0,59694,-0.375,-0.375,59568,0.3125,0.3125
15,0,59833,0.0625,0.0625,59971,0.375,0.3541666666666667
16,0,59662,0.875,0.875,59795,0.125,0.275
17,0,59795,0.275,0.275,59833,0.0625,0.10500000000000001
18,0,75571,0.0,0.0,75571,0.0,0.0
19,0,75796,0.4375,0.4375,75685,-0.4375,-0.4375
20,0,75685,-0.4375,-0.4375,75796,0.4375,0.4375
21,0,60057,0.375,0.375,60473,0.375,0.375
22,0,60057,0.375,0.375,60057,0.375,0.375
23,0,40631,0.375,0.375,40631,0.375,0.375
24,0,28854,0.3125,0.3125,28854,0.3125,0.3125
25,0,41723,0.625,0.625,41723,0.625,0.625
26,0,46607,0.375,0.375,46607,0.375,0.375
27,0,46607,0.375,0.375,46201,0.3125,0.325
28,0,40559,0.75,0.75,40559,0.75,0.75
29,0,40559,0.75,0.75,40717,0.5625,0.6
30,0,14667,0.75,0.75,14809,0.5,0.55
31,0,60393,0.0625,0.0625,60530,0.375,0.3541666666666667
32,0,60435,-0.125,-0.125,60435,-0.125,-0.125
33,0,31243,0.1875,0.1875,31243,0.1875,0.1875
34,0,31243,0.1875,0.1875,31354,0.3125,0.2951923076923077
35,0,31460,0.1875,0.1875,31460,0.1875,0.1875
36,0,23201,0.3125,0.3125,23201,0.3125,0.3125
37,0,41536,0.6875,0.6875,41536,0.6875,0.6875
38,0,67000,0.3125,0.3125,67000,0.3125,0.3125
39,0,15490,-0.3125,-0.3125,15428,-0.25,-0.2625
40,0,15321,0.5625,0.5625,15490,-0.3125,-0.3125
41,0,65655,-0.0625,-0.0625,65922,0.25,0.22083333333333333
42,0,76310,0.875,0.875,76017,0.3125,0.425
43,0,5036,0.625,0.625,5136,0.375,0.425
44,0,5036,0.625,0.625,4851,-0.125,-0.07500000000000001
45,0,5036,0.625,0.625,5036,0.625,0.625
46,0,5036,0.625,0.625,4975,-0.6875,-0.6875
47,0,4975,-0.6875,-0.6875,4597,-0.5625,-0.5875
48,0,4849,0.0,0.0,4696,0.4375,0.4265625
49,0,50552,0.25,0.25,50552,0.25,0.25
50,0,50552,0.25,0.25,50474,0.8125,0.8125
51,0,50356,0.5625,0.5625,50174,0.375,0.4125
52,0,44232,0.375,0.375,44232,0.375,0.375
53,0,15002,0.3125,0.3125,15002,0.3125,0.3125
54,0,8732,0.0,0.0,8660,-0.4375,-0.4265625
55,0,41985,-0.25,-0.25,41985,-0.25,-0.25
56,0,54898,-0.0625,-0.0625,54913,0.875,0.875
57,0,55264,0.0625,0.0625,55053,0.4375,0.4225
58,0,55204,0.0,0.0,54771,0.0625,0.0515625
59,0,54961,0.5,0.5,54805,0.4375,0.45
60,0,54961,0.5,0.5,55165,0.3125,0.35
61,0,31643,0.0625,0.0625,31643,0.0625,0.0625
62,0,44596,0.5,0.5,44596,0.5,0.5
63,0,55133,0.0,0.0,55133,0.0,0.0
64,0,65071,0.1875,0.1875,65094,-0.0625,-0.020192307692307683
65,0,65094,-0.020192307692307683,-0.020192307692307683,65090,0.0625,0.047072201146178064
66,0,26089,0.75,0.75,26089,0.75,0.75
67,0,26089,0.75,0.75,26281,0.3125,0.4
68,0,13318,0.6875,0.6875,13833,-0.4375,-0.4375
69,0,13833,-0.4375,-0.4375,13310,0.375,0.375
70,0,26560,0.0,0.0,26560,0.0,0.0
71,0,7239,0.0625,0.0625,7300,-0.375,-0.3575
72,0,7100,-0.3125,-0.3125,6938,-0.125,-0.1625
73,0,6938,-0.1625,-0.1625,6841,0.625,0.625
74,0,33014,0.25,0.25,33014,0.25,0.25
75,0,64376,0.1875,0.1875,64709,0.375,0.3548076923076923
76,0,64367,0.625,0.625,64821,0.3125,0.375
77,0,23455,0.125,0.125,23493,0.625,0.625
78,0,23295,0.375,0.375,23441,0.3125,0.325
79,0,23295,0.375,0.375,23195,0.3125,0.325
80,0,23455,0.125,0.125,23307,0.75,0.75
81,0,23441,0.325,0.325,23295,0.375,0.36648148148148146
82,0,5760,0.125,0.125,5630,0.0,0.025
83,0,59337,0.125,0.125,58798,0.1875,0.1767857142857143
84,0,59418,0.5,0.5,59418,0.5,0.5
85,0,59337,0.125,0.125,59337,0.125,0.125
86,0,58931,0.5625,0.5625,58896,0.375,0.4125
87,0,59161,0.125,0.125,59161,0.125,0.125
88,0,17078,0.375,0.375,16832,0.0,0.07500000000000001
89,0,76755,-0.375,-0.375,76755,-0.375,-0.375
90,0,69217,0.8125,0.8125,69217,0.8125,0.8125
91,0,64951,0.375,0.375,64935,0.0625,0.125
92,0,64951,0.375,0.375,64951,0.375,0.375
93,0,65048,0.125,0.125,65048,0.125,0.125
94,0,10313,0.25,0.25,10738,0.5,0.48333333333333334
95,0,10738,0.48333333333333334,0.48333333333333334,10506,0.1875,0.24666666666666667
96,0,46808,0.0,0.0,47005,0.6875,0.6875
97,0,46696,0.5,0.5,46696,0.5,0.5
98,0,46940,0.5625,0.5625,46908,0.5,0.5125
99,0,47005,0.6875,0.6875,46808,0.0,0.1375
100,0,63458,0.4375,0.4375,63259,0.0,0.08750000000000001
101,0,63458,0.4375,0.4375,63458,0.4375,0.4375
102,0,76572,0.4375,0.4375,76572,0.4375,0.4375
103,0,52627,0.0,0.0,52627,0.0,0.0
104,0,18720,0.375,0.375,18720,0.375,0.375
105,0,18684,-0.375,-0.375,18652,0.4375,0.4375
106,0,6642,0.125,0.125,6640,0.4375,0.41964285714285715
107,0,43218,-0.5,-0.5,43287,0.1875,0.153125
108,0,43287,0.153125,0.153125,43218,-0.5,-0.5
109,0,29024,0.0625,0.0625,29024,0.0625,0.0625
110,0,3354,-0.375,-0.375,2924,0.3125,0.3125
111,0,3273,0.875,0.875,2904,-0.0625,-0.0625
112,0,43116,0.375,0.375,43116,0.375,0.375
113,0,26214,0.0,0.0,25989,0.5,0.5
114,0,25989,0.5,0.5,26306,1.0,1.0
115,0,26239,0.6875,0.6875,26214,0.0,0.1375
116,0,26306,1.0,1.0,26239,0.6875,0.6875
117,0,65030,0.1875,0.1875,65030,0.1875,0.1875
118,0,65164,0.1875,0.1875,65164,0.1875,0.1875
119,0,69313,-0.375,-0.375,69313,-0.375,-0.375
120,0,45959,0.875,0.875,45913,0.375,0.475
121,0,35727,0.0,0.0,35739,0.125,0.10625
122,0,35859,0.0625,0.0625,35859,0.0625,0.0625
123,0,24873,0.125,0.125,24873,0.125,0.125
124,0,56671,0.4375,0.4375,56415,0.5,0.49027777777777776
125,0,7093,-0.3125,-0.3125,7093,-0.3125,-0.3125
126,0,12059,0.3125,0.3125,11862,0.5625,0.5488636363636363
127,0,12000,-0.0625,-0.0625,12000,-0.0625,-0.0625
128,0,11994,0.4375,0.4375,12062,0.0625,0.1375
129,0,70169,-0.5,-0.5,70169,-0.5,-0.5
130,0,31291,0.4375,0.4375,31291,0.4375,0.4375
131,0,41196,0.5625,0.5625,41196,0.5625,0.5625
132,0,41749,-0.1875,-0.1875,41749,-0.1875,-0.1875
133,0,44236,0.875,0.875,44236,0.875,0.875
134,0,44465,0.375,0.375,44465,0.375,0.375
135,0,35958,0.0625,0.0625,35958,0.0625,0.0625
136,0,35729,0.25,0.25,36056,-1.0,-1.0
137,0,35983,0.0,0.0,35983,0.0,0.0
138,0,35729,0.25,0.25,35764,-0.375,-0.375
139,0,47846,0.0,0.0,47710,0.75,0.75
140,0,47643,0.4375,0.4375,47846,0.0,0.08750000000000001
141,0,47846,0.08750000000000001,0.08750000000000001,47800,0.375,0.3537328767123288
142,0,47643,0.4375,0.4375,47767,0.375,0.3875
143,0,31895,0.125,0.125,31895,0.125,0.125
144,0,32142,0.3125,0.3125,31905,0.125,0.1625
145,0,31908,0.4375,0.4375,31920,-0.375,-0.375
146,0,46106,0.25,0.25,46106,0.25,0.25
147,0,40974,0.4375,0.4375,40940,0.125,0.1875
148,0,40775,0.0625,0.0625,40974,0.4375,0.4225
149,0,40940,0.1875,0.1875,40775,0.0625,0.0875
150,0,59240,0.375,0.375,59240,0.375,0.375
151,0,65125,0.0625,0.0625,65035,0.5625,0.5625
152,0,65125,0.0625,0.0625,65125,0.0625,0.0625
153,0,45664,0.0,0.0,45743,0.5,0.5
154,0,35134,0.5,0.5,35134,0.5,0.5
155,0,39506,0.125,0.125,39992,0.8125,0.8125
156,0,39765,0.0,0.0,39495,0.375,0.35625
157,0,27409,-0.125,-0.125,27409,-0.125,-0.125
158,0,1881,0.875,0.875,1881,0.875,0.875
159,0,70167,0.125,0.125,70167,0.125,0.125
160,0,50218,0.375,0.375,50218,0.375,0.375
161,0,50697,0.25,0.25,50770,0.375,0.35833333333333334
162,0,50770,0.35833333333333334,0.35833333333333334,50697,0.25,0.27166666666666667
163,0,41875,0.3125,0.3125,41875,0.3125,0.3125
164,0,27645,0.375,0.375,27645,0.375,0.375
165,0,5789,0.3125,0.3125,5681,0.3125,0.3125
166,0,6128,0.375,0.375,5789,0.3125,0.325
167,0,41846,0.5,0.5,41846,0.5,0.5
168,0,18576,0.375,0.375,18576,0.375,0.375
169,0,55491,-0.375,-0.375,55491,-0.375,-0.375
170,0,42472,0.4375,0.4375,42141,0.0625,0.1375
171,0,42141,0.1375,0.1375,42142,0.5,0.48844202898550726
172,0,42395,0.1875,0.1875,42395,0.1875,0.1875
173,0,42142,0.48844202898550726,0.48844202898550726,42472,0.4375,0.44768840579710145
174,0,24865,0.5625,0.5625,24831,0.1875,0.2625
175,0,24865,0.5625,0.5625,24865,0.5625,0.5625
176,0,42642,0.1875,0.1875,42642,0.1875,0.1875
177,0,11844,0.0,0.0,11844,0.0,0.0
178,0,69856,0.5,0.5,69856,0.5,0.5
179,0,5486,0.125,0.125,5486,0.125,0.125
180,0,5486,0.125,0.125,5229,0.375,0.3535714285714286
181,0,24863,0.875,0.875,24863,0.875,0.875
182,0,44432,0.0625,0.0625,44432,0.0625,0.0625
183,0,57598,-0.125,-0.125,57598,-0.125,-0.125
184,0,27549,-0.6875,-0.6875,27549,-0.6875,-0.6875
185,0,57725,0.4375,0.4375,57725,0.4375,0.4375
186,0,73107,0.1875,0.1875,73107,0.1875,0.1875
187,0,42898,0.0625,0.0625,43050,0.0,0.0125
188,0,42898,0.0625,0.0625,42898,0.0625,0.0625
189,0,32197,0.625,0.625,32197,0.625,0.625
190,0,32033,0.75,0.75,32072,0.25,0.35
191,0,44797,0.375,0.375,44860,0.125,0.175
192,0,44762,0.3125,0.3125,44762,0.3125,0.3125
193,0,6184,-0.125,-0.125,6184,-0.125,-0.125
194,0,43240,0.0625,0.0625,43240,0.0625,0.0625
195,0,42740,0.625,0.625,42740,0.625,0.625
196,0,44457,0.375,0.375,44457,0.375,0.375
197,0,66632,-0.125,-0.125,66632,-0.125,-0.125
198,0,34242,0.1875,0.1875,34219,0.3125,0.2951923076923077
199,0,34436,0.0,0.0,34242,0.1875,0.1640625
200,0,34219,0.2951923076923077,0.2951923076923077,34527,0.4375,0.4205317976702697
201,0,59145,0.5,0.5,59145,0.5,0.5
202,0,56906,0.375,0.375,56993,0.1875,0.225
203,0,26371,0.6875,0.6875,26209,-0.0625,0.027500000000000024
204,0,26371,0.6875,0.6875,26371,0.6875,0.6875
205,0,1276,0.5,0.5,1276,0.5,0.5
206,0,51275,0.5625,0.5625,51275,0.5625,0.5625
207,0,71558,-0.625,-0.625,71558,-0.625,-0.625
208,0,21499,0.5,0.5,21499,0.5,0.5
209,0,5881,0.0625,0.0625,5682,0.375,0.3541666666666667
210,0,41940,0.0,0.0,41940,0.0,0.0
211,0,72830,0.125,0.125,72872,0.25,0.23214285714285715
212,0,72830,0.125,0.125,72830,0.125,0.125
213,0,59664,0.5625,0.5625,59664,0.5625,0.5625
214,0,5261,0.875,0.875,5392,0.5,0.575
215,0,70932,0.1875,0.1875,70932,0.1875,0.1875
216,0,58593,-0.0625,-0.0625,58593,-0.0625,-0.0625
217,0,64969,0.5,0.5,64969,0.5,0.5
218,0,47022,0.0,0.0,47022,0.0,0.0
219,0,14660,-0.0625,-0.0625,14660,-0.0625,-0.0625
220,0,14660,-0.0625,-0.0625,14694,-0.375,-0.3541666666666667
221,0,52356,-0.125,-0.125,52356,-0.125,-0.125
222,0,59115,0.3125,0.3125,59063,0.3125,0.3125
223,0,59063,0.3125,0.3125,59115,0.3125,0.3125
224,0,64282,0.3125,0.3125,64282,0.3125,0.3125
225,0,27590,0.4375,0.4375,27537,-0.0625,0.015277777777777779
226,0,9182,0.1875,0.1875,9182,0.1875,0.1875
227,0,8759,0.5,0.5,8804,0.625,0.6125
228,0,8544,0.75,0.75,8759,0.5,0.55
229,0,8804,0.6125,0.6125,8544,0.75,0.7420161290322581
230,0,70228,0.125,0.125,70228,0.125,0.125
231,0,58319,0.625,0.625,58509,0.5,0.525
232,0,58319,0.625,0.625,58319,0.625,0.625
233,0,9065,-0.0625,-0.0625,9000,0.625,0.625
234,0,9065,-0.0625,-0.0625,9035,0.4375,0.43083333333333335
235,0,9149,0.4375,0.4375,9346,0.25,0.2875
236,0,71535,-0.25,-0.25,71535,-0.25,-0.25
237,0,50632,0.5,0.5,50632,0.5,0.5
238,0,61595,0.0625,0.0625,61597,0.5,0.49416666666666664
239,0,20619,0.125,0.125,20613,0.1875,0.1767857142857143
240,0,52867,1.0,1.0,52867,1.0,1.0
241,0,62007,-0.0625,-0.0625,62052,0.1875,0.1575
242,0,62126,0.625,0.625,61946,0.4375,0.475
243,0,7162,0.3125,0.3125,6859,0.0,0.0625
244,0,7000,0.0625,0.0625,7000,0.0625,0.0625
245,0,62958,0.4375,0.4375,62958,0.4375,0.4375
246,0,35877,0.375,0.375,36021,0.5625,0.5475
247,0,36021,0.5475,0.5475,36066,0.8125,0.8125
248,0,35877,0.375,0.375,35877,0.375,0.375
249,0,59668,0.25,0.25,59959,0.1875,0.2
250,0,59668,0.25,0.25,59811,0.875,0.875
251,0,61966,0.375,0.375,62047,-0.5625,-0.5625
252,0,21023,0.5,0.5,21023,0.5,0.5
253,0,30985,-0.1875,-0.1875,30985,-0.1875,-0.1875
254,0,67787,0.0625,0.0625,68073,0.125,0.11416666666666667
255,0,67787,0.0625,0.0625,68108,0.5,0.49416666666666664
256,0,67886,0.625,0.625,67604,0.0,0.125
257,0,67432,0.0,0.0,67787,0.0625,0.0515625
258,0,45718,0.4375,0.4375,45718,0.4375,0.4375
259,0,67904,-0.4375,-0.4375,67904,-0.4375,-0.4375
260,0,62716,-0.3125,-0.3125,62899,0.3125,0.30113636363636365
261,0,19307,0.75,0.75,19304,0.0625,0.2
262,0,19307,0.75,0.75,19307,0.75,0.75
263,0,45565,0.125,0.125,45610,-0.0625,-0.030357142857142853
264,0,45610,-0.030357142857142853,-0.030357142857142853,45559,0.4375,0.4279445361959813
265,0,45559,0.4279445361959813,0.4279445361959813,45390,-0.375,-0.375
266,0,36042,0.125,0.125,36042,0.125,0.125
267,0,27074,1.0,1.0,27087,-0.125,-0.125
268,0,27166,0.375,0.375,27074,1.0,1.0
269,0,2713,0.4375,0.4375,2589,0.3125,0.3375
270,0,2589,0.3375,0.3375,2265,0.25,0.2675
271,0,2098,0.0,0.0,2227,0.125,0.10625
272,0,2713,0.4375,0.4375,2713,0.4375,0.4375
273,0,2565,0.625,0.625,2109,0.25,0.325
274,0,31192,-0.0625,-0.0625,31192,-0.0625,-0.0625
275,0,13507,-0.3125,-0.3125,13435,0.25,0.21931818181818183
276,0,13507,-0.3125,-0.3125,13507,-0.3125,-0.3125
277,0,67543,-1.0,-1.0,67543,-1.0,-1.0
278,0,73576,0.375,0.375,73524,0.25,0.275
279,0,73436,0.5,0.5,73576,0.375,0.4
280,0,31597,0.6875,0.6875,31597,0.6875,0.6875
281,0,69408,-0.375,-0.375,69439,0.3125,0.3125
282,0,69448,0.25,0.25,69448,0.25,0.25
283,0,69785,-1.0,-1.0,69785,-1.0,-1.0
284,0,69408,-0.375,-0.375,69750,0.625,0.625
285,0,17525,0.0,0.0,17525,0.0,0.0
286,0,7790,0.375,0.375,7869,0.75,0.75
287,0,7790,0.375,0.375,7790,0.375,0.375
288,0,20668,0.1875,0.1875,20668,0.1875,0.1875
289,0,4089,0.0,0.0,4089,0.0,0.0
290,0,4254,0.5625,0.5625,4254,0.5625,0.5625
291,0,63213,0.3125,0.3125,63453,0.0,0.0625
292,0,63453,0.0625,0.0625,63380,0.5,0.49416666666666664
293,0,63453,0.0625,0.0625,63323,1.0,1.0
294,0,29095,0.125,0.125,29097,0.0,0.025
295,0,29097,0.025,0.025,29095,0.125,0.1091025641025641
296,0,64037,0.125,0.125,64037,0.125,0.125
297,0,64037,0.125,0.125,64030,0.375,0.3535714285714286
298,0,64164,0.1875,0.1875,64164,0.1875,0.1875
299,0,41704,0.625,0.625,41704,0.625,0.625
300,0,46653,0.125,0.125,46422,0.0625,0.075
301,0,46592,0.3125,0.3125,46253,0.0625,0.1125
302,0,46592,0.3125,0.3125,46592,0.3125,0.3125
303,0,46592,0.3125,0.3125,46653,0.125,0.1625
304,0,41796,0.5,0.5,41796,0.5,0.5
305,0,8691,0.125,0.125,8691,0.125,0.125
306,0,31351,0.3125,0.3125,31351,0.3125,0.3125
307,0,9492,0.3125,0.3125,9398,0.5,0.48295454545454547
308,0,9618,1.0,1.0,9492,0.3125,0.3125
309,0,9557,0.125,0.125,9557,0.125,0.125
310,0,69536,0.1875,0.1875,69536,0.1875,0.1875
311,0,48260,-0.0625,-0.0625,48260,-0.0625,-0.0625
312,0,21829,0.375,0.375,21829,0.375,0.375
313,0,21913,0.0,0.0,21761,0.5,0.5
314,0,21761,0.5,0.5,21913,0.0,0.1
315,0,4250,0.3125,0.3125,4250,0.3125,0.3125
316,0,57547,0.375,0.375,57547,0.375,0.375
317,0,57416,-0.75,-0.75,57416,-0.75,-0.75
318,0,25621,0.25,0.25,25273,0.0,0.05
319,0,25352,0.25,0.25,25402,0.3125,0.3020833333333333
320,0,25273,0.05,0.05,25352,0.25,0.2268421052631579
321,0,25456,0.875,0.875,25456,0.875,0.875
322,0,31093,0.1875,0.1875,31093,0.1875,0.1875
323,0,33139,0.375,0.375,33139,0.375,0.375
324,0,33544,-0.4375,-0.4375,33544,-0.4375,-0.4375
325,0,426,0.25,0.25,426,0.25,0.25
326,0,62767,-0.0625,-0.0625,62967,0.5625,0.5625
327,0,35173,0.6875,0.6875,34926,0.9375,0.9375
328,0,35105,0.0,0.0,35105,0.0,0.0
329,0,35173,0.6875,0.6875,35173,0.6875,0.6875
330,0,8226,0.3125,0.3125,8226,0.3125,0.3125
331,0,64872,0.0,0.0,64872,0.0,0.0
332,0,68085,0.8125,0.8125,68085,0.8125,0.8125
333,0,19479,0.9375,0.9375,19479,0.9375,0.9375
334,0,64917,0.75,0.75,64917,0.75,0.75
335,0,35572,0.0,0.0,35572,0.0,0.0
336,0,35402,0.0,0.0,35402,0.0,0.0
337,0,35402,0.0,0.0,35407,0.25,0.225
338,0,61919,0.375,0.375,62106,0.3125,0.325
339,0,61928,1.0,1.0,61919,0.375,0.375
340,0,52581,0.75,0.75,52984,0.375,0.45
341,0,52569,0.25,0.25,52581,0.75,0.75
342,0,19364,0.0625,0.0625,19406,0.0625,0.0625
343,0,19364,0.0625,0.0625,19364,0.0625,0.0625
344,0,73606,0.0,0.0,73606,0.0,0.0
345,0,37681,0.5,0.5,37589,0.3125,0.35
346,0,37589,0.35,0.35,37854,0.375,0.37038461538461537
347,0,30683,0.0,0.0,30584,0.4375,0.4265625
348,0,31132,0.875,0.875,31132,0.875,0.875
349,0,30760,0.3125,0.3125,30760,0.3125,0.3125
350,0,17837,1.0,1.0,17837,1.0,1.0
351,0,43320,0.625,0.625,43320,0.625,0.625
352,0,79763,0.625,0.625,79763,0.625,0.625
353,0,61457,-0.625,-0.625,61457,-0.625,-0.625
354,0,18817,-0.625,-0.625,18817,-0.625,-0.625
355,0,56319,0.625,0.625,56319,0.625,0.625
356,0,56319,0.625,0.625,56664,0.625,0.625
357,0,71462,0.1875,0.1875,71310,0.25,0.23942307692307693
358,0,17962,0.0,0.0,17962,0.0,0.0
359,0,52687,0.625,0.625,52428,0.0,0.125
360,0,52428,0.125,0.125,52504,0.375,0.3535714285714286
361,0,52504,0.3535714285714286,0.3535714285714286,52587,0.4375,0.42507300710339385
362,0,52919,0.0,0.0,52919,0.0,0.0
363,0,73628,0.25,0.25,73645,0.0,0.05
364,0,73645,0.05,0.05,73653,0.1875,0.16796052631578948
365,0,18646,-0.0625,-0.0625,18646,-0.0625,-0.0625
366,0,18724,0.125,0.125,18724,0.125,0.125
367,0,38288,0.0,0.0,38288,0.0,0.0
368,0,34225,0.75,0.75,34225,0.75,0.75
369,0,43881,-1.0,-1.0,43881,-1.0,-1.0
370,0,43996,0.0625,0.0625,43996,0.0625,0.0625
371,0,67919,0.875,0.875,68040,0.375,0.475
372,0,62002,0.5,0.5,62076,0.25,0.3
373,0,62076,0.3,0.3,62002,0.5,0.4828571428571429
374,0,33426,0.0625,0.0625,33426,0.0625,0.0625
375,0,49855,0.75,0.75,49965,0.4375,0.5
376,0,49855,0.75,0.75,49847,0.625,0.65
377,0,49777,0.3125,0.3125,49855,0.75,0.75
378,0,49847,0.65,0.65,49777,0.3125,0.38
379,0,35776,0.3125,0.3125,36044,0.625,0.6193181818181819
380,0,35776,0.3125,0.3125,35776,0.3125,0.3125
381,0,21164,0.8125,0.8125,21105,0.1875,0.3125
382,0,55016,0.3125,0.3125,55016,0.3125,0.3125
383,0,46141,0.0,0.0,46141,0.0,0.0
384,0,62042,0.5,0.5,62042,0.5,0.5
385,0,62864,0.3125,0.3125,62891,0.25,0.2625
386,0,7795,0.6875,0.6875,7792,0.4375,0.4875
387,0,35161,-0.1875,-0.1875,35161,-0.1875,-0.1875
388,0,21471,0.9375,0.9375,21471,0.9375,0.9375
389,0,31867,-0.0625,-0.0625,32156,0.0625,0.04083333333333333
390,0,32156,0.04083333333333333,0.04083333333333333,31867,-0.0625,-0.04411125925925926
391,0,19217,0.625,0.625,19441,0.1875,0.275
392,0,36057,0.0,0.0,36057,0.0,0.0
393,0,35172,0.625,0.625,35172,0.625,0.625
394,0,66260,0.375,0.375,66260,0.375,0.375
395,0,67891,-0.5625,-0.5625,67891,-0.5625,-0.5625
396,0,36078,0.0625,0.0625,36078,0.0625,0.0625
397,0,57960,-0.375,-0.375,57960,-0.375,-0.375
398,0,34428,0.5,0.5,34428,0.5,0.5
399,0,67207,-0.0625,-0.0625,67207,-0.0625,-0.0625
400,0,73686,0.375,0.375,73686,0.375,0.375
401,0,10117,0.625,0.625,10117,0.625,0.625
402,0,31390,-0.75,-0.75,31390,-0.75,-0.75
403,0,31210,0.3125,0.3125,31210,0.3125,0.3125
404,0,33612,0.625,0.625,33612,0.625,0.625
405,0,35887,0.5,0.5,36065,0.0,0.1
406,0,35887,0.5,0.5,35887,0.5,0.5
407,0,50347,0.5,0.5,50347,0.5,0.5
408,0,50347,0.5,0.5,50713,0.375,0.4
409,0,50042,0.125,0.125,50042,0.125,0.125
410,0,55715,0.375,0.375,55778,-0.0625,0.007500000000000007
411,0,55930,-1.0,-1.0,55868,0.5,0.5
412,0,56088,0.625,0.625,55646,0.0,0.125
413,0,55715,0.375,0.375,56130,0.1875,0.225
414,0,55667,0.25,0.25,56088,0.625,0.625
415,0,55622,0.5,0.5,56223,0.3125,0.35
416,0,56223,0.35,0.35,55930,-1.0,-1.0
417,0,55686,0.1875,0.1875,55928,0.125,0.1375
418,0,55778,0.007500000000000007,0.007500000000000007,56016,0.25,0.2222661971830986
419,0,9498,0.75,0.75,9498,0.75,0.75
420,0,50760,1.0,1.0,50760,1.0,1.0
421,0,38707,0.1875,0.1875,38324,0.0625,0.0875
422,0,38963,0.375,0.375,38581,0.5,0.485
423,0,38581,0.485,0.485,38566,0.4375,0.447
424,0,38581,0.485,0.485,38483,-0.5,-0.5
425,0,66397,0.0625,0.0625,65957,0.0,0.0125
426,0,66397,0.0625,0.0625,65969,-0.125,-0.0975
427,0,65969,-0.0975,-0.0975,66224,0.125,0.09215975494816211
428,0,66318,-0.0625,-0.0625,66198,0.0,-0.0125
429,0,66397,0.0625,0.0625,66126,0.375,0.3541666666666667
430,0,66279,0.3125,0.3125,66397,0.0625,0.1125
431,0,66317,0.1875,0.1875,66318,-0.0625,-0.020192307692307683
432,0,13649,0.375,0.375,13649,0.375,0.375
433,0,13354,-0.0625,-0.0625,13687,-0.125,-0.11416666666666667
434,0,13649,0.375,0.375,13354,-0.0625,0.007500000000000007
435,0,13480,0.3125,0.3125,13480,0.3125,0.3125
436,0,45042,0.5625,0.5625,45042,0.5625,0.5625
437,0,63844,-0.0625,-0.0625,64063,0.5,0.5
438,0,63864,0.5625,0.5625,63844,-0.0625,0.026785714285714274
439,0,11595,0.375,0.375,11555,0.375,0.375
440,0,11541,-0.0625,-0.0625,11541,-0.0625,-0.0625
441,0,11139,0.4375,0.4375,11459,0.125,0.1875
442,0,11595,0.375,0.375,11307,0.6875,0.6875
443,0,11659,0.625,0.625,11338,0.625,0.625
444,0,11595,0.375,0.375,11189,0.0,0.07500000000000001
445,0,11595,0.375,0.375,11148,0.5,0.485
446,0,60161,0.5625,0.5625,60151,0.3125,0.3625
447,0,60481,0.9375,0.9375,60481,0.9375,0.9375
448,0,60481,0.9375,0.9375,60490,0.375,0.4875
449,0,67061,0.375,0.375,66643,-0.25,-0.225
450,0,67061,0.375,0.375,67061,0.375,0.375
451,0,72327,0.1875,0.1875,72286,0.5,0.4855769230769231
452,0,72293,0.0,0.0,72293,0.0,0.0
453,0,72327,0.1875,0.1875,72327,0.1875,0.1875
454,0,14153,0.25,0.25,14149,0.0625,0.1
455,0,14449,0.25,0.25,14194,0.375,0.35833333333333334
456,0,14449,0.25,0.25,14078,-0.25,-0.21666666666666667
457,0,14387,0.25,0.25,14129,-0.1875,-0.14375
458,0,14109,0.5,0.5,14109,0.5,0.5
459,0,61534,0.375,0.375,61534,0.375,0.375
460,0,75740,0.375,0.375,75748,0.125,0.175
461,0,75740,0.375,0.375,75888,-0.3125,-0.3125
462,0,61241,0.125,0.125,61241,0.125,0.125
463,0,62988,0.125,0.125,62988,0.125,0.125
464,0,62902,-0.5625,-0.5625,62902,-0.5625,-0.5625
465,0,18272,0.0,0.0,18223,0.0,0.0
466,0,18331,0.5,0.5,18292,0.625,0.6125
467,0,16942,0.3125,0.3125,16942,0.3125,0.3125
468,0,41760,-0.1875,-0.1875,41760,-0.1875,-0.1875
469,0,68935,-0.375,-0.375,68935,-0.375,-0.375
470,0,55955,0.375,0.375,55955,0.375,0.375
471,0,78400,0.25,0.25,78060,0.3125,0.3020833333333333
472,0,78472,0.5,0.5,78043,-0.125,-0.0625
473,0,78380,0.1875,0.1875,78278,0.6875,0.6875
474,0,78261,0.3125,0.3125,78295,0.375,0.36477272727272725
475,0,78399,-0.125,-0.125,78261,0.3125,0.2875
