,timestep,case_id,attitude,subnorms,pbc,adoption_status,geoid,actualpayback,intention,tolerated_payback,year
41127,11,79353,0.2674914023910257,-0.25,1,0,360010146142004,0.0,0.5199506945078468,6.0,2016.0
41128,11,44004,0.125,0.5,1,0,360010148032036,0.0,0.5338125,7.5,2016.0
41129,11,46640,0.625,1.0,1,1,360010135032022,0.0,0.8237125,6.0,2016.0
41130,11,24078,0.75,1.0,1,1,360010004031000,0.0,0.882675,7.5,2016.0
41131,11,4957,0.9375,0.5,1,1,360010146072015,0.0,0.91706875,10.0,2016.0
41132,11,25491,-0.4913625999521361,0.75,1,0,360010019022013,0.0,0.27009926160257736,15.0,2016.0
41133,11,46847,-0.0625,0.25,1,0,360010135031010,0.0,0.41834374999999996,10.0,2016.0
41134,11,12006,0.5,0.0,1,0,360010026003008,0.0,0.65665,15.0,2016.0
41135,11,79259,0.4961378344633053,0.0,1,0,360010146142004,0.0,0.654828216516341,5.0,2016.0
41136,11,5305,0.125,0.75,1,0,360010146071012,0.0,0.5608375,7.5,2016.0
41137,11,29922,0.5963443238972967,1.0,1,1,360010146093006,0.0,0.8101956175823548,6.0,2016.0
41138,11,21975,0.1470456342539796,0.75,1,0,360010145021026,0.0,0.5712364256776021,15.0,2016.0
41139,11,25330,0.0670125293150855,0.5,1,0,360010019022013,0.0,0.5064598100779258,7.5,2016.0
41140,11,71939,0.75,-0.25,1,0,360010144013066,0.0,0.74755,6.0,2016.0
41141,11,30425,0.5625,0.75,1,1,360010004011034,0.0,0.76720625,5.0,2016.0
41142,11,15577,0.375,0.25,1,0,360010139011007,0.0,0.6247124999999999,5.0,2016.0
41143,11,71150,0.3149730410157654,0.75,1,0,360010127002000,0.0,0.6504477834471365,15.0,2016.0
41144,11,33865,0.500067081205097,0.0,1,0,360010146151018,0.0,0.6566816422044442,15.0,2016.0
41145,11,71113,0.0865149745714604,0.5,1,0,360010127002000,0.0,0.5156591135053579,7.5,2016.0
41146,11,12747,1.0,0.5,1,1,360010139021000,0.0,0.94655,7.5,2016.0
41147,11,1804,0.0625,0.0,1,0,360010138016003,0.0,0.45028124999999997,15.0,2016.0
41148,11,79159,0.7455555555555555,0.5,1,1,360010146142002,0.0,0.8265285555555556,7.5,2016.0
41149,11,46464,-0.45676991545400314,0.0,1,0,360010135032020,0.0,0.20534163088034665,15.0,2016.0
41150,11,15844,0.7573228712006506,0.25,1,1,360010135033000,0.0,0.8050541983453469,15.0,2016.0
41151,11,40115,0.125,0.5,1,0,360010137072022,0.0,0.5338125,7.5,2016.0
41152,11,76498,0.3003536478448778,0.25,1,0,360010142031005,0.0,0.5895018156884287,7.5,2016.0
41153,11,73059,0.625,1.0,1,1,360010142012011,0.0,0.8237125,7.5,2016.0
41154,11,25508,0.2582680643832828,0.0,1,0,360010019022013,0.0,0.5426250459695945,6.0,2016.0
41155,11,30309,0.6713795454545455,1.0,1,1,360010004011034,0.0,0.845589731590909,7.5,2016.0
41156,11,30314,0.49445668938271603,1.0,1,1,360010004011034,0.0,0.7621352203818271,15.0,2016.0
41157,11,54264,-0.6875,1.0,1,0,360010141004000,0.0,0.20460624999999996,10.0,2016.0
41158,11,48710,0.28210960257359546,0.5,1,0,360010135061020,0.0,0.607921099533965,15.0,2016.0
41159,11,48715,0.27077266551320145,0.5,1,0,360010135061020,0.0,0.6025734663225771,15.0,2016.0
41160,11,26949,0.4375,1.0,1,0,360010129004004,0.0,0.7352687499999999,6.0,2016.0
41161,11,59875,0.1875,0.75,1,0,360010135081006,0.0,0.59031875,15.0,2016.0
41162,11,17930,0.4752198387705975,1.0,1,1,360010142035018,0.0,0.7530611979480908,10.0,2016.0
41163,11,51534,0.875,0.5,1,1,360010019013012,0.0,0.8875875,7.5,2016.0
41164,11,71026,0.07911883398559269,0.75,1,0,360010127002000,0.0,0.539195353991004,15.0,2016.0
41165,11,28700,0.3469223678837277,0.5,1,0,360010135063006,0.0,0.6384932809307543,15.0,2016.0
41166,11,24223,0.598587554308724,1.0,1,1,360010004031000,0.0,0.8112537493674251,7.5,2016.0
41167,11,73132,0.9375,0.5,1,1,360010142012011,0.0,0.91706875,10.0,2016.0
41168,11,71063,0.28114761563105894,0.25,1,0,360010127002000,0.0,0.5804423302931704,10.0,2016.0
41169,11,692,0.2956463839674702,-0.5,1,0,360010138015014,0.0,0.5062063993174556,15.0,2016.0
41170,11,54215,0.5,1.0,1,1,360010141004000,0.0,0.7647499999999999,15.0,2016.0
41171,11,71061,0.015507621773565888,1.0,1,0,360010127002000,0.0,0.536214945190591,10.0,2016.0
41172,11,3995,0.125,0.5,1,0,360010142022015,0.0,0.5338125,15.0,2016.0
41173,11,15794,0.6623872545778079,0.75,1,1,360010135033000,0.0,0.814323067984352,15.0,2016.0
41174,11,15796,0.7020240994677474,1.0,1,1,360010135033000,0.0,0.8600447677189363,10.0,2016.0
41175,11,48908,0.5618298102712783,0.0,1,0,360010135061020,0.0,0.6858151215049619,7.5,2016.0
41176,11,70283,0.75,1.0,1,1,360010019012003,0.0,0.882675,7.5,2016.0
